hour,lat,long,signal,network,operator,status,description,speed,satellites,precission,provider,activity,postal_code
19:22:54,41.85127,0.9605,9,orange,Orange,0,STATE_IN_SERVICE,0.1,6.0,46.0,gps,TILTING,250791.0
19:24:19,41.20896,1.55466,7,orange,Orange,0,STATE_IN_SERVICE,0.0,1.0,26.0,gps,UNKNOWN,431634.0
19:24:22,41.88334,2.29874,8,movistar,Movistar,0,STATE_IN_SERVICE,13.9,3.0,96.0,gps,TILTING,82785.0
19:25:40,41.50976,2.19621,23,movistar,Movistar,0,STATE_IN_SERVICE,0.4,0.0,18.0,gps,STILL,81056.0
19:27:31,41.64354,2.30022,3,vodafone,vodafone ES,0,STATE_IN_SERVICE,0.3,1.0,32.0,gps,TILTING,80863.0
19:27:53,41.62059,2.42801,7,movistar,Movistar,0,STATE_IN_SERVICE,0.0,1.0,11.0,gps,STILL,80752.0
19:30:31,41.51008,2.19624,26,movistar,Movistar,0,STATE_IN_SERVICE,0.4,3.0,20.0,gps,STILL,81056.0
19:31:53,41.52817,1.9581,10,orange,RACC,0,STATE_IN_SERVICE,0.1,0.0,40.0,fused,ON_FOOT,82900.0
19:32:57,40.71457,0.49747,5,orange,Orange,0,STATE_IN_SERVICE,0.0,2.0,34.0,gps,UNKNOWN,431384.0
19:33:45,42.23119,2.28126,11,vodafone,vodafone ES,0,STATE_IN_SERVICE,0.0,0.0,25.0,fused,STILL,171674.0
19:33:57,41.67298,2.40016,1,movistar,Tuenti,0,STATE_IN_SERVICE,0.1,2.0,128.0,gps,STILL,81982.0
19:36:40,41.67324,2.40017,0,movistar,Tuenti,0,STATE_IN_SERVICE,0.6,2.0,64.0,gps,TILTING,81982.0
19:36:46,41.96078,2.63134,7,orange,JAZZTEL,0,STATE_IN_SERVICE,0.4,5.0,10.0,gps,STILL,170084.0
19:36:54,41.59285,2.58056,31,orange,Orange,0,STATE_IN_SERVICE,0.0,3.0,11.0,gps,ON_FOOT,80403.0
19:38:42,41.47014,1.53261,3,vodafone,vodafone ES,0,STATE_IN_SERVICE,0.0,0.0,30.0,fused,STILL,81043.0
19:39:58,41.52521,1.95477,5,orange,RACC,0,STATE_IN_SERVICE,3.2,0.0,34.0,fused,ON_FOOT,82900.0
19:40:36,41.61994,2.43218,0,movistar,Movistar,0,STATE_IN_SERVICE,3.7,7.0,5.0,gps,ON_FOOT,80752.0
19:41:45,41.44711,2.20839,3,movistar,Movistar,0,STATE_IN_SERVICE,0.0,0.0,27.0,fused,IN_VEHICLE,82457.0
19:42:00,42.17697,2.48156,23,movistar,Movistar,0,STATE_IN_SERVICE,0.5,4.0,8.0,gps,TILTING,171143.0
19:42:49,40.71476,0.49722,5,orange,Orange,0,STATE_IN_SERVICE,0.2,0.0,42.0,fused,STILL,431384.0
19:44:33,41.59262,2.58032,31,orange,Orange,0,STATE_IN_SERVICE,0.3,6.0,9.0,gps,UNKNOWN,80403.0
19:44:38,42.17723,2.48161,15,movistar,Movistar,0,STATE_IN_SERVICE,0.7,2.0,34.0,gps,TILTING,171143.0
19:47:37,41.67301,2.3999,5,movistar,Tuenti,0,STATE_IN_SERVICE,0.2,2.0,30.0,fused,TILTING,81982.0
19:54:12,41.59307,2.58156,26,orange,Orange,0,STATE_IN_SERVICE,0.7,1.0,37.0,gps,STILL,80403.0
19:55:45,42.10689,3.07926,2,yoigo,YOIGO,0,STATE_IN_SERVICE,1.5,4.0,24.0,gps,UNKNOWN,170046.0
19:56:17,41.6324,0.93275,6,vodafone,vodafone ES,0,STATE_IN_SERVICE,0.0,0.0,10.0,fused,ON_FOOT,250997.0
19:58:27,41.5929,2.58076,22,orange,Orange,0,STATE_IN_SERVICE,1.0,0.0,21.0,gps,TILTING,80403.0
19:58:27,41.44721,2.20828,7,vodafone,vodafone ES,0,STATE_IN_SERVICE,0.0,0.0,39.0,fused,STILL,82457.0
20:00:49,42.00852,2.02975,11,vodafone,vodafone ES,0,STATE_IN_SERVICE,0.5,1.0,39.0,fused,ON_FOOT,81712.0
20:03:43,41.58066,1.61071,9,vodafone,vodafone ES,0,STATE_IN_SERVICE,0.2,4.0,18.0,gps,STILL,81022.0
20:05:13,41.63339,0.9322,2,vodafone,vodafone ES,0,STATE_IN_SERVICE,2.1,0.0,11.0,fused,ON_FOOT,250997.0
20:05:57,42.00857,2.0305,10,vodafone,vodafone ES,0,STATE_IN_SERVICE,0.7,1.0,37.0,fused,STILL,81712.0
20:06:10,41.85096,0.96075,12,orange,Orange,0,STATE_IN_SERVICE,0.0,8.0,3.0,gps,UNKNOWN,250791.0
20:09:51,41.59282,2.5805,17,orange,Orange,0,STATE_IN_SERVICE,0.1,1.0,37.0,gps,ON_FOOT,80403.0
20:09:55,41.29091,1.98307,4,vodafone,vodafone ES,0,STATE_IN_SERVICE,0.0,0.0,32.0,fused,STILL,80569.0
20:11:12,41.66831,2.37669,5,movistar,Tuenti,0,STATE_IN_SERVICE,13.1,2.0,24.0,fused,ON_FOOT,81982.0
20:15:47,41.58069,1.61078,54,vodafone,vodafone ES,0,STATE_IN_SERVICE,0.0,5.0,11.0,gps,STILL,81022.0
20:18:06,41.59285,2.58084,15,orange,Orange,0,STATE_IN_SERVICE,0.2,0.0,40.0,gps,ON_FOOT,80403.0
20:19:58,41.58048,1.61061,9,vodafone,vodafone ES,0,STATE_IN_SERVICE,0.4,4.0,13.0,gps,STILL,81022.0
20:20:07,41.04258,0.95842,12,vodafone,vodafone ES,0,STATE_IN_SERVICE,107.6,2.0,20.0,gps,STILL,430923.0
20:24:05,41.47975,1.91829,13,movistar,Movistar,0,STATE_IN_SERVICE,0.1,0.0,42.0,fused,ON_FOOT,81141.0
20:24:22,41.24016,1.57603,8,vodafone,vodafone ES,0,STATE_IN_SERVICE,1.1,0.0,24.0,fused,UNKNOWN,430249.0
20:25:17,41.62222,2.42751,1,movistar,Movistar,0,STATE_IN_SERVICE,6.8,0.0,18.0,gps,UNKNOWN,80752.0
20:26:21,41.62202,2.42752,0,movistar,Movistar,0,STATE_IN_SERVICE,1.3,1.0,12.0,gps,UNKNOWN,80752.0
20:29:24,41.44378,1.86661,5,orange,JAZZTEL,0,STATE_IN_SERVICE,0.0,0.0,25.0,fused,STILL,80919.0
20:29:56,41.53098,2.29891,2,movistar,Movistar,0,STATE_IN_SERVICE,0.0,8.0,8.0,gps,STILL,82969.0
20:30:06,41.58073,1.61083,11,vodafone,vodafone ES,0,STATE_IN_SERVICE,0.2,3.0,18.0,gps,STILL,81022.0
20:30:20,42.21835,2.55287,13,movistar,Movistar,0,STATE_IN_SERVICE,0.1,3.0,96.0,gps,ON_FOOT,171851.0
20:30:20,41.58243,1.62565,17,orange,Orange,0,STATE_IN_SERVICE,1.7,1.0,146.0,gps,TILTING,81022.0
20:31:17,41.62204,2.42723,4,movistar,Movistar,0,STATE_IN_SERVICE,0.3,2.0,23.0,gps,STILL,80752.0
20:33:40,41.82518,1.89507,12,vodafone,vodafone ES,0,STATE_IN_SERVICE,4.8,2.0,24.0,gps,IN_VEHICLE,81918.0
20:37:02,41.44715,2.20835,6,movistar,Movistar,0,STATE_IN_SERVICE,2.6,0.0,36.0,fused,STILL,82457.0
20:37:39,41.78208,3.03137,16,vodafone,vodafone ES,0,STATE_IN_SERVICE,0.0,5.0,17.0,gps,ON_FOOT,171609.0
20:41:39,41.7862,3.03103,5,vodafone,vodafone ES,0,STATE_IN_SERVICE,1.8,3.0,18.0,gps,STILL,171609.0
20:42:33,42.14358,2.45971,7,orange,JAZZTEL,0,STATE_IN_SERVICE,0.0,0.0,31.0,fused,STILL,171390.0
20:43:20,41.59281,2.58054,14,orange,Orange,0,STATE_IN_SERVICE,0.1,2.0,34.0,gps,STILL,80403.0
20:43:38,41.11931,1.18351,2,movistar,Movistar,0,STATE_IN_SERVICE,0.7,0.0,23.0,gps,STILL,439076.0
20:44:51,41.59258,2.58038,14,orange,Orange,0,STATE_IN_SERVICE,1.1,0.0,32.0,gps,ON_FOOT,80403.0
20:45:03,41.1192,1.18327,1,movistar,Movistar,0,STATE_IN_SERVICE,1.0,6.0,20.0,gps,STILL,439076.0
20:46:11,41.11941,1.18343,1,movistar,Movistar,0,STATE_IN_SERVICE,1.4,4.0,21.0,gps,STILL,439076.0
20:46:34,41.5307,2.29872,9,movistar,Movistar,0,STATE_IN_SERVICE,0.0,1.0,20.0,gps,UNKNOWN,82969.0
20:48:26,41.53085,2.29902,9,movistar,Movistar,0,STATE_IN_SERVICE,1.0,1.0,22.0,gps,STILL,82969.0
20:49:16,41.53133,2.29805,11,movistar,Movistar,0,STATE_IN_SERVICE,6.9,3.0,31.0,gps,IN_VEHICLE,82969.0
20:50:12,41.53103,2.29852,11,movistar,Movistar,0,STATE_IN_SERVICE,3.3,2.0,19.0,gps,IN_VEHICLE,82969.0
20:50:22,41.74856,2.56104,54,orange,simyo,0,STATE_IN_SERVICE,0.0,0.0,42.0,fused,STILL,170274.0
20:52:35,41.31096,1.62515,11,vodafone,vodafone ES,0,STATE_IN_SERVICE,137.6,1.0,15.0,gps,STILL,80581.0
20:52:58,42.10425,1.85456,8,orange,Orange,0,STATE_IN_SERVICE,0.0,0.0,36.0,fused,ON_FOOT,80229.0
20:53:35,41.77958,2.52325,10,vodafone,vodafone ES,0,STATE_IN_SERVICE,0.4,2.0,47.0,gps,UNKNOWN,171463.0
20:57:47,42.10233,1.85714,8,orange,Orange,0,STATE_IN_SERVICE,3.8,0.0,37.0,fused,ON_FOOT,80229.0
20:58:34,41.77951,2.52478,10,vodafone,vodafone ES,0,STATE_IN_SERVICE,1.5,4.0,28.0,gps,TILTING,171463.0
20:59:31,41.69144,2.49052,13,movistar,Movistar,0,STATE_IN_SERVICE,0.0,0.0,36.0,fused,STILL,82021.0
21:00:58,41.95521,2.64008,7,vodafone,vodafone ES,0,STATE_IN_SERVICE,0.0,0.0,90.0,fused,TILTING,170084.0
21:01:31,40.7172,0.49274,9,orange,Orange,0,STATE_IN_SERVICE,5.1,0.0,39.0,fused,STILL,431384.0
21:02:35,41.87719,2.20709,65,vodafone,vodafone ES,0,STATE_IN_SERVICE,0.0,0.0,29.0,fused,STILL,81290.0
21:03:26,41.11923,1.18317,3,movistar,Movistar,0,STATE_IN_SERVICE,0.1,6.0,14.0,gps,STILL,439076.0
21:05:05,41.53053,2.29889,3,movistar,Movistar,0,STATE_IN_SERVICE,0.9,1.0,13.0,gps,STILL,82969.0
21:05:06,41.22854,1.03417,8,orange,Orange,0,STATE_IN_SERVICE,1.1,0.0,25.0,fused,UNKNOWN,431690.0
21:06:15,41.20931,1.5554,2,orange,Orange,0,STATE_IN_SERVICE,0.0,2.0,33.0,gps,UNKNOWN,431634.0
21:07:47,42.10341,3.14745,11,yoigo,YOIGO,0,STATE_IN_SERVICE,0.0,0.0,30.0,gps,STILL,170622.0
21:08:08,41.58216,1.62546,27,orange,Orange,0,STATE_IN_SERVICE,0.1,2.0,80.0,gps,IN_VEHICLE,81022.0
21:12:06,41.48855,2.13446,15,orange,Orange,0,STATE_IN_SERVICE,1.5,0.0,45.0,fused,IN_VEHICLE,82665.0
21:14:37,41.59274,2.58001,13,orange,Orange,0,STATE_IN_SERVICE,0.1,2.0,32.0,gps,ON_FOOT,80403.0
21:18:59,41.37648,2.07697,24,vodafone,vodafone ES,0,STATE_IN_SERVICE,81.6,4.0,13.0,gps,STILL,82212.0
21:19:50,41.38138,2.08858,9,vodafone,vodafone ES,0,STATE_IN_SERVICE,78.6,3.0,20.0,gps,STILL,80771.0
21:23:04,42.15577,2.98979,0,yoigo,Yoigo,0,STATE_IN_SERVICE,0.0,2.0,7.0,gps,UNKNOWN,171766.0
21:26:14,42.15118,2.99076,0,yoigo,Yoigo,0,STATE_IN_SERVICE,9.8,1.0,7.0,gps,IN_VEHICLE,171766.0
21:27:09,42.15061,2.9903,0,yoigo,Yoigo,0,STATE_IN_SERVICE,4.8,16.0,12.0,gps,IN_VEHICLE,171766.0
21:27:19,41.22829,1.03301,0,orange,Orange,0,STATE_IN_SERVICE,0.3,0.0,24.0,fused,UNKNOWN,431690.0
21:28:00,42.10367,3.14736,18,yoigo,YOIGO,0,STATE_IN_SERVICE,0.1,0.0,28.0,gps,STILL,170622.0
21:28:18,42.15051,2.98936,0,yoigo,Yoigo,0,STATE_IN_SERVICE,4.1,11.0,18.0,gps,ON_FOOT,171766.0
21:29:53,41.63059,1.85584,9,movistar,Movistar,0,STATE_IN_SERVICE,0.0,3.0,27.0,gps,STILL,80538.0
21:30:01,42.15019,2.98922,0,yoigo,Yoigo,0,STATE_IN_SERVICE,1.3,2.0,11.0,gps,ON_FOOT,171766.0
21:38:21,42.15008,2.9894,0,yoigo,Yoigo,0,STATE_IN_SERVICE,0.1,3.0,12.0,gps,TILTING,171766.0
21:38:42,42.1501,2.98913,0,yoigo,Yoigo,0,STATE_IN_SERVICE,3.9,6.0,11.0,gps,STILL,171766.0
21:44:52,42.15024,2.98937,0,yoigo,Yoigo,0,STATE_IN_SERVICE,0.3,6.0,16.0,gps,STILL,171766.0
21:46:57,42.14994,2.98975,1,yoigo,Yoigo,0,STATE_IN_SERVICE,1.3,0.0,22.0,gps,TILTING,171766.0
21:48:24,41.85112,0.96055,4,orange,Orange,0,STATE_IN_SERVICE,0.0,6.0,13.0,gps,UNKNOWN,250791.0
21:51:28,41.50975,2.19586,24,movistar,Movistar,0,STATE_IN_SERVICE,0.0,1.0,20.0,gps,STILL,81056.0
21:53:20,41.22829,1.03301,2,orange,Orange,0,STATE_IN_SERVICE,0.2,0.0,24.0,fused,STILL,431690.0
21:55:26,41.85094,0.96076,11,orange,Orange,0,STATE_IN_SERVICE,0.2,1.0,20.0,gps,IN_VEHICLE,250791.0
21:55:45,41.88291,2.29851,7,movistar,Movistar,0,STATE_IN_SERVICE,0.0,0.0,32.0,gps,UNKNOWN,82785.0
21:57:31,41.444,1.86631,16,orange,JAZZTEL,0,STATE_IN_SERVICE,0.0,0.0,28.0,fused,STILL,80919.0
21:59:03,41.42268,2.22069,12,orange,Orange,0,STATE_IN_SERVICE,0.3,0.0,37.0,fused,UNKNOWN,81944.0
21:59:59,41.85094,0.96077,11,orange,Orange,0,STATE_IN_SERVICE,0.0,6.0,25.0,gps,STILL,250791.0
22:01:34,42.14362,2.46031,8,orange,JAZZTEL,0,STATE_IN_SERVICE,0.0,2.0,19.0,gps,STILL,171390.0
22:02:35,42.25612,2.94931,7,movistar,movistar,0,STATE_IN_SERVICE,0.1,3.0,15.0,gps,UNKNOWN,172214.0
22:02:46,42.15033,2.98932,1,yoigo,Yoigo,0,STATE_IN_SERVICE,0.1,2.0,42.0,gps,TILTING,171766.0
22:03:01,41.47977,1.91845,12,movistar,Movistar,0,STATE_IN_SERVICE,3.4,0.0,39.0,fused,ON_FOOT,81141.0
22:03:18,41.4798,1.91842,14,movistar,Movistar,0,STATE_IN_SERVICE,0.0,0.0,40.0,fused,ON_FOOT,81141.0
22:04:55,42.25627,2.94947,10,movistar,movistar,0,STATE_IN_SERVICE,0.6,0.0,13.0,gps,UNKNOWN,172214.0
22:06:34,42.1499,2.98879,2,yoigo,Yoigo,0,STATE_IN_SERVICE,1.0,2.0,14.0,gps,TILTING,171766.0
22:11:56,41.64329,2.29981,9,vodafone,vodafone ES,0,STATE_IN_SERVICE,0.0,2.0,14.0,gps,STILL,80863.0
22:12:38,42.15019,2.98935,8,yoigo,Yoigo,0,STATE_IN_SERVICE,0.6,3.0,13.0,gps,STILL,171766.0
22:12:54,41.48507,2.30427,12,movistar,Movistar,0,STATE_IN_SERVICE,0.0,2.0,34.0,gps,UNKNOWN,80039.0
22:13:06,41.52748,1.95732,3,orange,RACC,0,STATE_IN_SERVICE,3.1,0.0,36.0,fused,UNKNOWN,82900.0
22:15:22,42.17698,2.48174,7,movistar,Movistar,0,STATE_IN_SERVICE,0.8,1.0,15.0,gps,TILTING,171143.0
22:15:33,41.51008,2.19629,7,movistar,Movistar,0,STATE_IN_SERVICE,0.1,0.0,19.0,gps,TILTING,81056.0
22:18:06,42.15002,2.98854,2,yoigo,Yoigo,0,STATE_IN_SERVICE,0.8,4.0,32.0,gps,TILTING,171766.0
22:18:24,41.53076,2.29902,5,movistar,Movistar,0,STATE_IN_SERVICE,0.0,3.0,47.0,gps,TILTING,82969.0
22:18:46,41.52513,1.95562,14,orange,RACC,0,STATE_IN_SERVICE,3.1,0.0,34.0,fused,ON_FOOT,82900.0
22:19:15,42.1505,2.98961,2,yoigo,Yoigo,0,STATE_IN_SERVICE,5.4,14.0,16.0,gps,TILTING,171766.0
22:19:30,41.53041,2.29885,7,movistar,Movistar,0,STATE_IN_SERVICE,2.3,3.0,20.0,gps,TILTING,82969.0
22:20:09,41.47976,1.91846,14,movistar,Movistar,0,STATE_IN_SERVICE,1.9,0.0,30.0,fused,TILTING,81141.0
22:20:47,41.53061,2.29907,7,movistar,Movistar,0,STATE_IN_SERVICE,1.4,1.0,22.0,gps,TILTING,82969.0
22:25:20,41.71674,2.15389,17,vodafone,vodafone ES,0,STATE_IN_SERVICE,68.8,4.0,31.0,gps,IN_VEHICLE,82107.0
22:26:21,41.70692,2.15568,17,vodafone,vodafone ES,0,STATE_IN_SERVICE,64.6,1.0,27.0,gps,IN_VEHICLE,82107.0
22:27:23,41.70273,2.16337,17,vodafone,vodafone ES,0,STATE_IN_SERVICE,46.2,2.0,24.0,gps,IN_VEHICLE,82107.0
22:28:25,41.69647,2.1678,17,vodafone,vodafone ES,0,STATE_IN_SERVICE,45.7,3.0,32.0,gps,IN_VEHICLE,82107.0
22:29:48,41.68955,2.17008,17,vodafone,vodafone ES,0,STATE_IN_SERVICE,34.3,3.0,33.0,gps,IN_VEHICLE,82107.0
22:30:42,41.4227,2.22062,0,orange,Orange,0,STATE_IN_SERVICE,1.1,0.0,36.0,fused,ON_FOOT,81944.0
22:31:01,41.68457,2.16291,17,vodafone,vodafone ES,0,STATE_IN_SERVICE,40.1,3.0,38.0,gps,IN_VEHICLE,82107.0
22:31:42,42.25675,2.94944,10,movistar,movistar,0,STATE_IN_SERVICE,0.1,0.0,26.0,gps,TILTING,172214.0
22:31:52,41.67968,2.1634,17,vodafone,vodafone ES,0,STATE_IN_SERVICE,38.4,6.0,34.0,gps,IN_VEHICLE,82107.0
22:32:55,41.66896,2.16442,17,vodafone,vodafone ES,0,STATE_IN_SERVICE,68.3,3.0,49.0,gps,IN_VEHICLE,80333.0
22:33:30,41.52532,1.9545,7,orange,RACC,0,STATE_IN_SERVICE,0.4,0.0,35.0,fused,STILL,82900.0
22:33:54,41.65723,2.16314,17,vodafone,vodafone ES,0,STATE_IN_SERVICE,79.7,3.0,70.0,gps,IN_VEHICLE,80333.0
22:34:03,41.5931,2.58014,12,orange,Orange,0,STATE_IN_SERVICE,0.0,0.0,23.0,gps,STILL,80403.0
22:34:51,41.6495,2.16157,17,vodafone,vodafone ES,0,STATE_IN_SERVICE,54.8,7.0,20.0,gps,IN_VEHICLE,80333.0
22:35:51,41.6408,2.16521,17,vodafone,vodafone ES,0,STATE_IN_SERVICE,61.2,2.0,10.0,gps,IN_VEHICLE,80333.0
22:36:46,41.63282,2.17398,17,vodafone,vodafone ES,0,STATE_IN_SERVICE,74.2,7.0,29.0,gps,IN_VEHICLE,80333.0
22:37:15,41.52985,2.29994,4,movistar,Movistar,0,STATE_IN_SERVICE,0.4,3.0,27.0,gps,IN_VEHICLE,82969.0
22:37:49,41.62116,2.17321,17,vodafone,vodafone ES,0,STATE_IN_SERVICE,74.5,7.0,54.0,gps,IN_VEHICLE,80333.0
22:38:29,41.52912,2.30059,11,movistar,Movistar,0,STATE_IN_SERVICE,4.7,5.0,25.0,gps,ON_FOOT,82969.0
22:38:49,41.6093,2.17949,17,vodafone,vodafone ES,0,STATE_IN_SERVICE,85.0,2.0,27.0,gps,IN_VEHICLE,80333.0
22:39:47,41.59798,2.18061,17,vodafone,vodafone ES,0,STATE_IN_SERVICE,77.9,2.0,25.0,gps,IN_VEHICLE,81568.0
22:39:58,41.48538,2.30505,14,movistar,Movistar,0,STATE_IN_SERVICE,0.3,0.0,26.0,gps,UNKNOWN,80039.0
22:40:57,41.58796,2.17982,17,vodafone,vodafone ES,0,STATE_IN_SERVICE,58.1,4.0,48.0,gps,IN_VEHICLE,81568.0
22:41:57,41.58457,2.18024,17,vodafone,vodafone ES,0,STATE_IN_SERVICE,22.4,4.0,24.0,gps,IN_VEHICLE,81568.0
22:42:25,40.71471,0.49747,8,orange,Orange,0,STATE_IN_SERVICE,1.1,0.0,36.0,fused,STILL,431384.0
22:42:56,41.57772,2.18177,17,vodafone,vodafone ES,0,STATE_IN_SERVICE,47.1,2.0,36.0,gps,IN_VEHICLE,81568.0
22:43:57,41.57088,2.1832,17,vodafone,vodafone ES,0,STATE_IN_SERVICE,45.4,5.0,28.0,gps,IN_VEHICLE,81568.0
22:44:55,41.56145,2.18487,17,vodafone,vodafone ES,0,STATE_IN_SERVICE,65.6,3.0,29.0,gps,IN_VEHICLE,81568.0
22:49:27,41.51718,2.20827,17,vodafone,vodafone ES,0,STATE_IN_SERVICE,65.8,4.0,21.0,gps,IN_VEHICLE,81056.0
22:50:22,41.48502,2.30492,15,movistar,Movistar,0,STATE_IN_SERVICE,0.2,3.0,15.0,gps,UNKNOWN,80039.0
22:50:25,41.50621,2.19925,17,vodafone,vodafone ES,0,STATE_IN_SERVICE,87.9,4.0,38.0,gps,IN_VEHICLE,81056.0
22:51:22,41.50287,2.18554,17,vodafone,vodafone ES,0,STATE_IN_SERVICE,75.9,4.0,19.0,gps,IN_VEHICLE,81252.0
22:51:24,41.50268,2.18546,17,vodafone,vodafone ES,0,STATE_IN_SERVICE,40.3,4.0,24.0,gps,IN_VEHICLE,81252.0
22:51:38,41.668,2.37569,4,movistar,Tuenti,0,STATE_IN_SERVICE,0.0,2.0,96.0,fused,STILL,81982.0
22:52:18,41.49058,2.18377,17,vodafone,vodafone ES,0,STATE_IN_SERVICE,90.1,3.0,41.0,gps,IN_VEHICLE,81252.0
22:53:25,41.4779,2.1863,17,vodafone,vodafone ES,0,STATE_IN_SERVICE,76.5,3.0,7.0,gps,IN_VEHICLE,81252.0
22:53:36,41.42268,2.22068,17,orange,Orange,0,STATE_IN_SERVICE,0.2,0.0,36.0,fused,STILL,81944.0
22:54:24,41.4675,2.17796,17,vodafone,vodafone ES,0,STATE_IN_SERVICE,82.3,7.0,36.0,gps,IN_VEHICLE,81252.0
22:56:38,41.48519,2.30466,15,movistar,Movistar,0,STATE_IN_SERVICE,0.3,3.0,8.0,gps,STILL,80039.0
22:57:39,41.48548,2.3047,17,movistar,Movistar,0,STATE_IN_SERVICE,1.9,1.0,15.0,gps,STILL,80039.0
22:59:38,41.69101,2.28187,3,vodafone,vodafone ES,0,STATE_IN_SERVICE,0.0,0.0,36.0,fused,STILL,80885.0
23:00:26,41.60077,2.62232,12,movistar,Movistar,0,STATE_IN_SERVICE,0.0,0.0,34.0,fused,STILL,82359.0
23:05:05,42.14346,2.45956,7,orange,JAZZTEL,0,STATE_IN_SERVICE,0.0,2.0,25.0,gps,TILTING,171390.0
23:05:39,41.32724,0.63857,27,orange,Orange,0,STATE_IN_SERVICE,1.1,1.0,28.0,fused,TILTING,250560.0
23:05:46,41.29385,1.77743,4,movistar,movistar,0,STATE_IN_SERVICE,0.0,0.0,36.0,gps,STILL,81483.0
23:08:01,41.48499,2.30452,17,movistar,Movistar,0,STATE_IN_SERVICE,1.7,1.0,17.0,gps,STILL,80039.0
23:08:18,41.20097,1.67793,1,movistar,Movistar,0,STATE_IN_SERVICE,0.0,2.0,25.0,gps,UNKNOWN,80749.0
23:09:06,41.4852,2.30511,15,movistar,Movistar,0,STATE_IN_SERVICE,3.1,1.0,22.0,gps,STILL,80039.0
23:09:53,42.10284,3.14745,21,yoigo,YOIGO,0,STATE_IN_SERVICE,0.0,2.0,29.0,gps,TILTING,171997.0
23:11:05,41.4853,2.30476,13,movistar,Movistar,0,STATE_IN_SERVICE,0.9,2.0,16.0,gps,STILL,80039.0
23:12:47,42.10362,3.14789,23,yoigo,YOIGO,0,STATE_IN_SERVICE,1.9,2.0,47.0,gps,STILL,170622.0
23:13:57,41.44156,1.86876,2,orange,JAZZTEL,0,STATE_IN_SERVICE,0.0,3.0,12.0,gps,TILTING,80919.0
23:15:23,41.44159,1.86907,11,orange,JAZZTEL,0,STATE_IN_SERVICE,1.1,2.0,16.0,gps,IN_VEHICLE,80919.0
23:15:38,41.2286,1.03428,9,orange,Orange,0,STATE_IN_SERVICE,0.9,0.0,30.0,fused,STILL,431690.0
23:16:04,41.29373,1.77869,8,movistar,movistar,0,STATE_IN_SERVICE,0.6,0.0,12.0,gps,TILTING,81483.0
23:18:21,41.44468,2.21584,3,vodafone,vodafone ES,0,STATE_IN_SERVICE,0.0,0.0,44.0,fused,STILL,82457.0
23:22:58,41.42259,2.22157,12,orange,Orange,0,STATE_IN_SERVICE,0.2,0.0,31.0,fused,STILL,81944.0
23:23:59,41.59255,2.57996,14,orange,Orange,0,STATE_IN_SERVICE,0.1,1.0,27.0,gps,ON_FOOT,80403.0
23:26:02,41.209,1.55512,5,orange,Orange,0,STATE_IN_SERVICE,0.0,3.0,12.0,gps,STILL,431634.0
23:26:24,42.25622,2.94953,7,movistar,movistar,0,STATE_IN_SERVICE,0.1,2.0,18.0,gps,STILL,172214.0
23:27:10,41.5928,2.58053,14,orange,Orange,0,STATE_IN_SERVICE,1.0,2.0,20.0,gps,UNKNOWN,80403.0
23:32:47,41.30642,2.00693,10,movistar,movistar,0,STATE_IN_SERVICE,0.8,0.0,33.0,fused,STILL,80898.0
23:35:37,41.42274,2.22105,18,orange,Orange,0,STATE_IN_SERVICE,0.2,0.0,79.0,fused,STILL,81944.0
23:36:17,41.50618,2.3893,10,movistar,Movistar,0,STATE_IN_SERVICE,0.0,0.0,30.0,fused,STILL,82191.0
23:40:32,41.48431,1.70157,5,orange,Orange,0,STATE_IN_SERVICE,63.5,1.0,139.0,gps,IN_VEHICLE,80288.0
23:45:09,41.42502,1.68418,5,orange,Orange,0,STATE_IN_SERVICE,87.5,0.0,148.0,gps,IN_VEHICLE,80850.0
23:45:11,41.42258,2.22158,12,orange,Orange,0,STATE_IN_SERVICE,0.3,0.0,30.0,fused,STILL,81944.0
23:46:40,41.864,2.65519,24,movistar,Movistar,0,STATE_IN_SERVICE,0.1,0.0,33.0,gps,STILL,171805.0
23:47:09,41.20098,1.67768,2,movistar,Movistar,0,STATE_IN_SERVICE,0.0,0.0,36.0,fused,UNKNOWN,80749.0
23:48:25,42.10342,3.1474,18,yoigo,YOIGO,0,STATE_IN_SERVICE,0.0,1.0,43.0,gps,STILL,170622.0
23:54:31,41.67117,0.53362,25,vodafone,vodafone ES,0,STATE_IN_SERVICE,0.4,2.0,15.0,gps,TILTING,250236.0
