flight_id,fuel_usage,maintenance_check,baggage_errors,safety_incidents
FL3025-247,7261.517149695443,0,2,0
FL1427-896,10649.776791910634,1,3,0
FL3192-444,15598.768673044615,0,5,0
FL9055-464,17282.565359138847,1,2,0
FL9037-662,12200.27288195052,1,2,0
FL8639-756,19353.99246770085,0,3,0
FL4851-567,16338.82853971335,1,4,0
FL2110-811,8642.61594826212,1,3,0
FL3787-914,8023.913464091346,0,3,0
FL8975-190,11230.476311714703,0,6,0
FL7698-201,5069.691381116775,1,2,0
FL3792-585,19263.66598775497,1,3,0
FL5989-233,14045.308097077923,1,1,0
FL3058-971,10392.853610020793,1,5,0
FL6064-615,5420.115469778448,1,3,0
FL5554-774,10288.137912964532,1,7,0
FL4817-332,5012.042180214062,0,3,1
FL6422-457,13806.609546242462,1,3,0
FL1640-254,9273.014145634792,0,2,0
FL5180-529,8711.126267342257,1,3,0
FL7670-179,9331.84473778584,0,7,0
FL8224-365,12272.428804442126,1,3,0
FL5549-194,17677.02617181425,0,4,1
FL3153-188,19025.195784148462,1,4,0
FL7015-434,13925.391412006604,1,2,0
FL1726-487,19373.71732175564,0,5,2
FL6588-731,16870.1154419814,0,5,0
FL1836-185,11777.065750611346,1,3,0
FL1583-246,16915.31960161698,1,4,0
FL8255-352,10123.976696358237,0,3,2
FL5836-771,15072.297066882213,1,2,0
FL6320-142,9254.957563231139,0,4,0
FL3405-865,5567.381462213225,1,2,0
FL8633-684,13399.025911931707,1,5,1
FL5631-542,5303.455317005454,1,5,0
FL1736-905,17869.512399174386,0,5,0
FL6560-164,16083.76356100371,1,3,0
FL5714-983,12308.122732244039,0,5,0
FL2143-522,15687.607092920109,0,6,0
FL6123-227,10944.500886372945,0,1,0
FL3961-471,10829.196214671685,0,6,0
FL3442-158,13251.154489861643,0,4,0
FL6014-440,5173.303292388916,1,8,0
FL9830-699,14584.680328442602,0,8,0
FL2116-286,12011.649093531063,1,2,0
FL7652-901,14598.73942945208,1,2,0
FL6435-822,11205.049055639605,1,4,0
FL5262-605,9321.2223902376,1,4,0
FL1912-754,14224.334839645524,0,4,2
FL9888-577,9212.606332423406,0,1,2
FL8861-255,14923.108521625978,0,7,0
FL9484-843,8983.011146605644,1,6,0
FL5144-716,8690.658596711373,1,3,0
FL5767-282,13941.107769505123,1,3,2
FL3572-135,6196.305437943852,0,1,0
FL8889-918,12568.275336414847,1,2,0
FL3841-417,11076.01697703732,0,2,1
FL4806-908,16238.293332510435,1,3,0
FL5697-814,7282.958947122204,0,4,0
FL9674-383,7898.781500728255,1,5,0
FL5876-528,10869.205184387694,0,4,0
FL8375-389,11358.28161053828,1,5,1
FL5793-894,19723.44409820187,1,4,1
FL5124-655,15685.458645560146,0,3,0
FL5878-240,9526.559610055243,0,2,0
FL8489-337,13441.50287551288,1,2,0
FL2057-876,17800.573275379742,1,3,0
FL9033-796,15169.875261476902,0,3,0
FL2252-693,16457.262332542887,1,2,0
FL7380-202,7609.718456226012,1,4,0
FL4241-635,15326.67755242803,0,7,0
FL4333-842,11160.947513458948,1,5,0
FL9470-573,11281.687583212637,1,2,0
FL2803-888,6752.4384531813,1,2,0
FL1794-627,14734.771055335972,0,1,0
FL7905-878,14130.411804604866,1,2,2
FL5445-388,8445.766232273589,1,1,0
FL8531-671,18449.908101906287,0,1,1
FL4813-836,18124.07028655721,1,4,0
FL8543-885,6988.172627978927,1,5,0
FL4003-530,10366.895900797957,0,4,0
FL5618-717,14471.03498103193,1,2,2
FL6638-861,10109.591046616444,1,2,0
FL4607-647,19540.816697430186,0,1,0
FL2691-218,6669.9475549563895,0,4,0
FL4148-253,11320.17440074404,1,4,0
FL1833-384,7709.036547687812,1,3,0
FL1588-810,9726.775880806612,1,7,0
FL2895-737,5109.5576393058645,0,3,0
FL7024-548,13839.398674147062,0,4,0
FL6387-347,10470.41069296711,1,4,0
FL6351-635,14022.433160692446,0,4,0
FL4863-899,16412.845261988914,0,6,1
FL3011-812,13797.118051414582,1,4,0
FL2405-167,9594.669109317296,0,1,0
FL4367-829,13345.316640833507,0,4,0
FL9469-816,12410.943192131184,0,2,0
FL9405-577,8171.789007161666,0,4,1
FL8422-993,11143.4497109622,1,2,0
FL8874-256,15361.542970657743,1,2,0
FL2121-441,13950.617489216096,0,4,0
FL4124-921,11480.136391718734,0,8,0
FL6130-760,15879.669628012045,0,7,1
FL9636-524,12142.062250654877,1,5,0
FL6751-207,16277.903292291629,1,6,0
FL2792-541,15509.334633032446,0,3,0
FL1738-963,5299.371067479985,0,1,0
FL1641-759,13622.744115011867,1,4,0
FL5087-767,15320.61428652644,0,3,0
FL5534-309,15826.935005215899,1,5,0
FL7826-740,15580.261408938568,1,1,0
FL5301-306,14619.61242157759,1,3,0
FL7099-370,11920.251589815382,1,4,0
FL2709-455,11209.938825361643,1,2,0
FL7574-225,15735.7894638094,1,2,0
FL6653-853,9401.617457459708,1,5,2
FL7259-669,11324.968268780383,1,6,0
FL5550-502,6148.989762107941,0,5,0
FL2314-309,15563.102017513353,1,1,0
FL9875-471,15793.997707081644,0,4,0
FL5891-203,13898.608702479443,1,5,0
FL8726-171,6854.624408764329,1,5,0
FL7386-783,14996.961728305312,0,4,1
FL9909-395,5207.264467117098,0,5,2
FL7514-855,19583.846038622043,1,8,0
FL3481-761,18768.9285401839,0,6,0
FL7181-714,7844.731103515787,1,8,0
FL3725-772,18628.91322200413,0,2,0
FL2981-755,8765.090665055199,0,5,0
FL6565-546,15577.030838337823,0,3,0
FL3093-302,11979.19253350172,1,5,1
FL4272-324,17678.892714390084,1,4,0
FL1456-221,14302.028189644641,0,2,0
FL6155-747,7559.432307303886,1,5,0
FL3586-343,12386.817976250637,1,8,2
FL6995-293,8597.210281526011,1,3,0
FL7325-838,7941.273581538449,0,5,0
FL5056-443,6134.045121720975,0,5,2
FL3080-403,12605.038098782885,1,5,0
FL3516-669,13534.329642721987,1,2,1
FL5866-722,13601.258990984705,0,6,1
FL5985-316,11812.226457460882,0,5,0
FL3516-257,9829.78473541065,1,4,0
FL5774-567,19478.438648060684,1,4,0
FL5914-864,9266.684758718962,1,8,0
FL3642-149,10728.462936325119,1,5,0
FL1383-553,15736.788858722071,0,6,2
FL7135-982,9903.05087870303,0,5,1
FL4010-549,5353.422058687091,0,2,1
FL9948-346,5837.167047026194,0,6,0
FL5187-149,9199.674057572814,0,3,0
FL4828-842,10211.029211488614,0,3,0
FL9219-929,10158.869599530455,0,4,0
FL7270-660,13706.05826550774,0,5,0
FL2652-954,9499.084476830896,0,7,0
FL8325-146,5797.739810094862,0,4,0
FL1677-163,16703.42969210427,0,6,2
FL1482-735,18453.711107463812,1,2,0
FL8699-321,6335.520759802121,0,3,0
FL6546-232,13501.83370701432,0,6,2
FL3408-297,9977.830542821463,1,6,0
FL4622-515,11254.790898995363,1,3,2
FL9936-335,8069.146559395408,0,6,0
FL4259-981,9018.242270524548,0,7,0
FL7711-343,13155.143074715812,1,1,0
FL8671-338,8407.08564000799,1,3,0
FL2218-264,18733.46863389082,1,4,0
FL1688-551,15089.288816758904,1,4,0
FL7022-575,15775.51688519792,0,4,0
FL6522-543,7067.806298199195,1,4,0
FL9887-724,6823.159639594468,0,4,0
FL5441-785,18515.842631523483,1,2,0
FL8067-216,16187.041573248282,1,2,0
FL5814-382,15201.439984289567,1,3,0
FL6467-949,8852.026115915522,0,2,0
FL6561-998,18033.086969802673,1,3,0
FL5159-683,19877.16689066145,1,4,0
FL8322-938,14638.293964871043,1,5,0
FL5179-942,6810.662964850888,1,2,2
FL4119-920,18660.93971229018,0,6,2
FL8810-288,14603.886430052884,0,4,0
FL8300-260,8470.628003399344,1,5,0
FL4975-950,11438.598218103174,0,5,2
FL7899-980,12370.444499200568,0,3,0
FL1032-913,17554.926446301142,0,2,0
FL9775-534,7480.709916978836,1,4,0
FL3050-555,10523.993217562722,0,1,0
FL8114-816,11028.065924694942,1,6,0
FL8738-722,14154.98270278301,0,2,0
FL1416-383,10645.11258803468,1,2,0
FL9979-172,12561.527752821483,1,5,0
FL5979-248,10014.894938075498,1,4,1
FL2373-581,15598.922809600555,1,2,0
FL7994-296,17333.86271613124,0,7,0
FL8525-736,15184.30656013323,1,2,0
FL2774-444,17414.880276084597,1,4,0
FL7257-632,8168.7638973352805,1,3,0
FL1559-170,18111.214212113464,0,6,0
FL9536-564,17815.62344956297,1,3,1
FL8143-404,11099.697486472698,1,3,1
FL6328-432,16718.44025370449,0,5,1
FL7220-267,15397.156677962532,0,3,0
FL7520-927,7937.730618868951,0,4,0
FL1843-918,8280.903040509038,0,1,2
FL8918-404,17551.821860096963,0,3,0
FL9340-299,10471.95627796311,0,5,0
FL1445-846,17971.622910585887,0,3,0
FL5676-722,5765.926663352384,0,6,0
FL9691-166,12240.763553287528,1,3,0
FL6567-364,18708.514850302206,0,4,0
FL2214-500,19868.070930437807,0,1,1
FL7232-232,13120.328961451041,0,5,0
FL5715-669,12995.832945423272,1,2,0
FL6277-192,18285.840974778064,1,7,0
FL7212-441,18099.151434083033,0,2,0
FL1494-884,9202.563273614578,0,4,0
FL2558-368,11519.136756199876,1,4,0
FL7255-683,16333.469027392319,1,2,1
FL7140-939,19935.299013308515,1,3,0
FL6821-497,18022.035475147837,1,5,0
FL4839-429,11964.476317591261,1,2,0
FL3198-533,10284.468608599462,1,2,0
FL5332-804,6081.48376625457,1,5,0
FL7019-308,9325.5904016754,1,3,0
FL3203-282,14641.758145480419,0,4,0
FL5514-643,11411.334109355714,0,4,2
FL3857-236,19325.179242354614,1,1,0
FL9876-640,5381.04453965598,1,5,0
FL6938-649,18432.529583901833,1,4,0
FL3449-466,10713.407302396896,0,7,0
FL8349-108,19353.380453058886,1,3,1
FL3187-221,18594.786289767184,1,7,0
FL2154-951,6991.458532122599,1,3,0
FL5051-725,9974.359505610038,1,7,0
FL8163-131,9647.900794009247,0,2,0
FL6744-202,9532.072245498759,1,3,0
FL7478-655,13772.660995202983,0,6,1
FL5575-732,18444.834624320792,1,7,0
FL1532-310,17042.00901035921,0,1,0
FL6544-796,9283.195672901049,1,4,0
FL7594-849,16780.911695672592,1,6,0
FL7117-319,12639.346752625952,0,6,2
FL8616-152,7301.570907824498,0,3,0
FL4516-269,17038.912286705818,1,6,0
FL3376-511,18435.512800690303,0,3,1
FL8444-751,18312.526698204638,0,1,0
FL4899-827,12040.796855615758,1,3,0
FL9210-790,6609.920150832381,1,5,0
FL5665-419,12834.664583027352,0,4,0
FL4519-352,12733.96574797195,1,1,0
FL9806-927,13210.146836226717,1,5,0
FL6115-151,19554.808119501024,1,3,1
FL3336-582,7873.2131953690105,0,1,1
FL3390-310,11165.396711822184,0,4,2
FL3430-547,13871.572188712791,1,2,2
FL9372-299,7489.5989978389625,1,7,0
FL5498-553,7035.01147668457,1,2,0
FL6445-360,13252.110962543533,0,5,0
FL3079-793,6514.3538625257825,0,8,0
FL5028-881,11057.553291528766,1,2,2
FL6954-319,6628.294245292024,1,6,0
FL4492-818,13178.291921420168,0,4,0
FL8243-437,12386.110353766035,0,2,2
FL4553-566,18464.879246557673,1,1,0
FL9414-652,19176.430277078,1,7,0
FL5229-136,19538.76749949836,1,3,0
FL5300-349,6466.815971021408,1,7,1
FL7492-285,12616.242935231221,1,5,0
FL4880-353,16032.54255983032,1,1,0
FL3232-632,6488.2097481504925,0,4,0
FL1653-876,17335.60987938866,0,1,0
FL4555-879,8520.491457996732,0,5,0
FL9294-623,6553.51863041424,0,1,1
FL1597-847,7367.548627242944,1,2,0
FL7152-592,9719.975822378443,0,2,2
FL3845-160,6485.586394975573,0,5,0
FL8717-389,14338.614107205594,0,7,0
FL9272-398,16778.9477022985,1,1,0
FL4067-904,5401.901645294915,1,3,1
FL4853-335,14517.785733816672,1,4,0
FL2633-968,19917.44300721823,0,2,1
FL8100-286,18223.302599460098,0,3,2
FL4371-494,8532.190393889488,1,3,0
FL1363-553,8887.783110484881,1,5,0
FL8678-696,11236.982136285202,0,1,0
FL5479-167,18366.48733573655,0,4,1
FL8654-699,19106.097400420906,1,4,0
FL4490-212,11153.740494165118,0,5,0
FL2791-377,8296.3706592021,0,4,0
FL6860-786,16644.913240807553,1,2,0
FL6845-966,18771.566539136893,0,5,0
FL8391-455,10177.05262643334,1,3,0
FL8117-100,5682.927642153539,0,1,0
FL3976-763,11059.3001113135,0,3,0
FL3326-751,6572.6369910531575,0,5,0
FL2877-244,13301.767014912253,1,2,0
FL7950-150,18307.660785954005,1,1,2
FL8464-367,9413.434291159949,0,3,1
FL2857-550,10130.576076669851,1,7,0
FL3645-300,18190.901195247556,0,4,0
FL7124-350,15937.461616725963,1,2,0
FL1892-929,7178.708699398847,1,2,0
FL4558-170,9814.715357206647,0,5,0
FL3377-644,18522.006576319654,1,2,0
FL1786-750,13001.587967405441,0,2,1
FL4066-318,18354.388746014498,1,3,0
FL6884-801,18258.83311412105,0,4,1
FL2737-620,14520.006175192078,0,5,0
FL8424-192,13261.133353912683,0,3,1
FL4268-255,14669.955052989591,1,4,1
FL6719-256,13200.72796761274,1,3,1
FL2514-346,7110.347715049615,0,2,0
FL8957-279,15688.600903389586,1,5,0
FL7379-103,14792.8789543472,1,4,0
FL3265-722,7353.740285664601,1,3,0
FL3299-809,7538.2500277932795,0,3,0
FL3400-102,17689.671925666433,1,2,2
FL7748-287,11970.656670899112,0,4,0
FL2289-734,17188.68852816669,0,3,0
FL3691-576,16687.772504744265,0,2,0
FL8553-233,14324.021022378345,0,4,0
FL6695-431,6639.792465509363,0,2,0
FL1914-402,13047.725663588028,0,4,0
FL9749-222,6707.232881320504,1,5,0
FL9290-910,18045.538929296534,0,3,0
FL9459-212,7192.850868707879,0,3,0
FL7879-624,7308.420391066653,1,2,0
FL1780-566,18264.038840537287,0,8,0
FL6464-963,11691.615721718588,1,7,0
FL3361-645,9141.054810823029,0,6,0
FL3128-948,12682.683883226906,1,4,0
FL3610-826,13160.16325442489,1,6,0
FL2626-473,11316.291537146772,0,6,1
FL9412-451,18473.428077802768,1,1,0
FL6083-506,14880.603073228169,1,4,0
FL9106-767,13312.087327361847,0,3,0
FL9648-384,7750.152765287697,1,2,0
FL6478-176,8444.041576071866,1,8,0
FL1012-799,17118.722141599457,1,2,0
FL7580-361,16290.70086389819,0,4,0
FL6038-659,19485.30652430036,1,7,1
FL2101-809,13995.936226502974,1,4,0
FL7401-960,13609.110009227252,0,3,1
FL8192-640,11680.441878165966,0,4,0
FL7089-808,10517.831218784802,0,4,0
FL5742-795,10945.52903767764,1,5,2
FL8500-521,12244.106083368566,0,4,1
FL2124-538,7736.944512576228,0,4,2
FL9070-827,14703.405142722562,0,3,0
FL5605-307,12622.227460024606,0,5,2
FL2584-610,12335.016540097264,0,5,0
FL5846-999,16934.976999488834,0,2,0
FL2712-139,15100.549202385027,1,1,0
FL5910-655,12985.588650118407,1,7,0
FL8660-444,11111.519597076567,0,6,0
FL8407-321,13095.127258217777,1,2,1
FL1380-787,6738.965127375102,0,2,0
FL5687-120,18919.181595473136,0,2,1
FL1954-406,15905.056167600116,0,1,0
FL1305-134,6001.839260359294,0,3,0
FL1067-118,5119.7002630054,0,3,2
FL1808-705,6320.547323108183,1,7,0
FL2039-972,19381.17697168122,1,6,0
FL6792-315,18267.722018093635,1,2,1
FL7064-953,14790.193333866337,0,5,0
FL7507-138,16351.891125224281,0,5,0
FL4287-958,15298.728290148043,1,6,0
FL3224-631,11712.778960489628,1,2,0
FL6192-162,12429.20784971718,0,6,2
FL3795-656,9775.873168431372,0,6,0
FL2506-318,19483.298089447668,0,4,0
FL1027-526,13962.916839959067,1,3,0
FL3848-471,16652.977604680018,1,7,1
FL3942-658,18611.366383582506,1,5,2
FL5653-469,16896.069220796908,0,5,0
FL1399-677,17150.014862149248,0,4,1
FL3379-553,10068.826123034367,1,1,1
FL3088-887,9486.319593519233,0,6,0
FL8609-550,14679.184291831694,0,3,2
FL4847-607,15205.928511706179,1,2,1
FL1452-275,11644.185211381759,1,7,0
FL8304-729,5646.205970405666,1,5,0
FL7047-615,12066.220419268946,0,4,1
FL5550-147,11577.72643590895,1,3,0
FL8197-864,19739.63441235563,0,2,1
FL1431-881,12402.39309762742,0,6,1
FL6411-509,16505.19840566568,0,1,0
FL6687-924,19453.645496669982,0,3,0
FL4882-271,8567.142548324238,1,4,0
FL1794-215,10519.492873217401,1,6,0
FL3996-275,17390.302919335263,1,6,0
FL9850-433,19689.257167590516,1,4,0
FL5792-744,7507.501334561692,1,4,0
FL8616-997,5187.055802969231,1,2,0
FL6420-598,6372.944983816382,1,5,0
FL1612-929,6775.006493761688,1,5,0
FL3174-988,10611.623265190261,1,3,0
FL6812-794,17993.90472572333,1,5,0
FL7262-997,11882.290433487891,0,4,0
FL2640-594,6197.6799351524005,0,5,2
FL8071-271,18982.467307820116,0,5,0
FL4772-460,8153.663412915498,0,4,0
FL9909-577,15607.698863293437,0,3,0
FL1552-345,18118.315986471738,0,2,0
FL8008-896,9453.906067670352,0,3,0
FL1819-433,5195.063776620302,1,6,1
FL9302-791,12308.122989341868,0,6,0
FL5229-933,17653.85834435551,1,4,0
FL4555-821,17058.231182343192,0,7,0
FL7314-246,13691.101431210742,1,3,0
FL9164-431,7930.17227329052,1,6,0
FL3215-348,5919.725177495434,0,4,0
FL3707-404,17204.158801529462,1,2,0
FL3583-274,18376.24237169272,1,3,0
FL4760-534,5860.718236015083,0,3,0
FL7140-839,18801.391550938893,1,2,0
FL7308-313,19232.449780110324,0,2,0
FL5326-907,18159.113161310997,1,3,0
FL6761-608,6024.757605149925,0,5,0
FL3773-851,9745.548885792266,0,4,0
FL2496-669,18293.370653778464,0,7,0
FL3602-934,9360.221736520405,1,5,0
FL8075-501,15754.789268528564,0,2,2
FL3157-857,18715.96390024468,0,4,0
FL8926-936,13705.880230697188,1,4,2
FL1024-947,14187.290956731931,0,5,0
FL6626-701,8148.064799217332,0,6,0
FL2631-825,18224.10049171249,0,1,0
FL5754-985,11963.40577701923,1,7,1
FL7663-467,14816.122177099463,1,1,0
FL9956-732,5529.510574606342,0,6,0
FL4367-414,18186.960751294937,0,1,2
FL5331-991,16091.361990555959,0,4,0
FL8428-528,11230.388684329391,1,4,0
FL7985-653,16828.999400344903,0,3,0
FL2743-752,11782.912587068538,0,2,0
FL6700-655,6204.022806429244,0,5,0
FL4305-894,6957.260144582926,0,5,0
FL6928-779,15994.138384368656,1,5,0
FL1124-512,10688.967093063975,1,4,0
FL3198-178,8142.492241283266,1,4,0
FL7961-418,15758.313241677708,0,4,0
FL3520-647,12355.184714428371,0,4,0
FL4146-313,15663.0864395349,0,6,2
FL3855-652,13410.827863995595,1,7,1
FL7547-909,10277.10844969771,1,5,0
FL9112-150,8404.075775526295,0,3,0
FL4754-192,6004.234083825542,0,3,0
FL7800-255,19423.819485073658,1,5,0
FL9158-477,12844.425198987712,1,2,0
FL6448-690,18306.00750187618,0,1,0
FL8248-761,9194.858612282304,1,6,0
FL9550-372,6132.038302656259,0,3,0
FL4250-253,10263.61204208373,0,6,0
FL8407-996,18227.884252542048,1,4,0
FL3698-162,15366.356077145665,1,2,1
FL5257-622,8941.964250786506,0,7,0
FL1011-126,5045.048523623076,1,4,0
FL6687-660,17597.091427310617,1,5,0
FL9055-869,11859.841008033312,0,4,0
FL3498-362,15910.4705703549,0,7,1
FL2450-789,13666.564053122505,0,2,1
FL9940-266,5016.3172603594985,0,5,0
FL8668-693,9500.777567099947,0,4,0
FL2701-771,9952.154140831339,1,2,0
FL5657-747,14193.70539016372,1,5,0
FL1966-728,15254.680307827342,0,5,0
FL5167-704,9200.467748969135,1,6,1
FL6936-590,7355.134810515203,1,4,0
FL3278-161,10171.372940517987,0,1,1
FL7141-827,12710.017507871995,1,7,0
FL8097-735,8692.579621700921,0,2,0
FL8729-226,12357.078167199128,0,5,0
FL7749-855,18389.053749902632,0,5,0
FL5576-895,10677.407565096928,0,4,0
FL2646-755,8312.581198261054,1,2,0
FL9777-852,11692.08923908653,1,1,0
FL3133-355,10523.880096950965,1,3,0
FL6325-568,11802.259676208974,0,3,2
FL2475-440,19971.01395403276,1,3,0
FL3048-218,13415.650998001194,1,3,0
FL9900-562,8487.541069847226,1,2,0
FL8660-236,10129.083123247312,1,6,0
FL8772-443,16516.133685301287,1,2,1
FL6310-998,8645.076932679534,1,5,0
FL5488-599,12239.20017986931,1,7,2
FL6202-794,6961.688332566295,0,6,0
FL8884-451,17000.393764791537,1,2,0
FL2127-594,5310.389851400568,0,4,0
FL8734-574,18248.527921313325,1,3,1
FL7816-699,12759.472201180382,1,2,1
FL4702-129,7869.461001278926,0,5,0
FL2252-630,7865.327028425445,0,6,1
FL1709-689,13571.898040339978,1,2,0
FL7484-524,11283.640814595568,0,1,0
FL8973-744,9335.201415415264,0,1,0
FL2936-236,17360.36729755772,0,2,0
FL4799-644,18465.673875452605,0,1,0
FL3534-919,14862.671293557501,1,2,0
FL3834-886,12546.701371786407,0,7,2
FL4601-434,16343.905178167699,1,3,0
FL8901-801,14443.559651566324,0,6,0
FL4701-959,12900.511513882393,0,4,2
FL4258-174,17780.57744101129,1,2,0
FL7157-413,5101.57997842447,1,7,0
FL4121-901,9936.42197982654,1,6,1
FL3189-129,19583.03050888475,1,4,0
FL9879-986,12574.412602136754,1,8,0
FL9931-142,11056.796410341436,1,5,2
FL5004-493,13192.92045521589,1,4,0
FL1401-271,9739.522079906117,0,2,0
FL7573-838,13995.085315562843,0,7,0
FL5611-242,17468.601885287433,1,4,0
FL3869-458,18540.38042918685,1,4,0
FL5047-983,16979.638424010845,1,6,0
FL4553-568,6915.775132783896,0,5,0
FL9619-895,6219.615028086238,0,4,0
FL7424-385,15234.001169583844,0,5,0
FL9737-445,17729.659856352075,0,2,0
FL7184-957,16729.243315818498,0,2,0
FL5387-899,15293.03301635447,1,3,0
FL2273-987,15025.217048764422,1,6,0
FL9862-743,7626.05223029232,0,1,0
FL6857-124,12708.829865228538,0,5,0
FL1051-897,7346.983531669447,1,2,0
FL1336-371,5111.141931762172,0,2,0
FL5453-265,12885.415579433233,0,5,0
FL8236-477,7664.326482048731,0,6,0
FL5886-474,15813.818274606223,0,5,2
FL9350-413,19258.32549179105,0,5,0
FL9439-612,17180.938647789262,1,4,2
FL7503-647,8056.004930205765,0,2,0
FL5525-958,10679.554381667047,1,1,0
FL5534-276,16630.80154459081,1,5,0
FL5078-541,18312.835379601376,1,7,0
FL9018-392,17372.341045584428,0,3,0
FL4472-535,17033.423838972332,1,2,0
FL2860-496,15161.522463437575,0,3,0
FL2144-102,16644.183347944923,1,4,0
FL6751-883,12521.589977538373,0,1,0
FL9010-937,18666.614531289786,0,4,0
FL2144-448,15523.663427569007,0,7,1
FL9886-317,19594.72579056739,0,7,0
FL7128-643,9020.643386608723,1,5,2
FL9221-968,11725.343703766466,0,2,0
FL4165-898,11802.896079786588,0,5,0
FL5321-111,14855.421012916519,1,2,0
FL4735-428,8631.438185443882,1,7,1
FL4642-136,14696.949593318426,0,3,0
FL2932-986,5959.055310517775,0,3,2
FL4456-707,16197.362302496274,0,4,1
FL3370-695,17930.411299747335,1,5,0
FL9198-260,11304.83206196373,1,4,1
FL2286-507,12193.641876313248,0,2,2
FL4876-388,6717.662500207729,0,6,0
FL1930-144,12374.515516710602,1,3,0
FL5942-434,16063.73353091824,1,8,0
FL6667-799,13421.781444074808,0,7,0
FL2365-265,13029.512604657873,0,7,0
FL2475-125,12064.0311556337,0,6,0
FL5619-198,19130.14166989233,1,5,1
FL6288-242,11366.402097505252,1,4,0
FL8246-635,15054.630767578617,1,7,0
FL4537-106,8473.025816226611,0,3,0
FL2494-156,18402.477324007865,1,2,0
FL4088-398,5079.499995578696,0,4,2
FL8257-707,18060.1235469272,0,6,0
FL8100-718,7010.830907801468,1,2,0
FL7892-151,14458.375775718452,0,7,0
FL7253-329,14846.163067711323,1,5,0
FL6436-602,16428.548070884935,1,4,1
FL6249-864,8751.674275613057,1,4,2
FL9116-717,12465.363494151808,0,3,0
FL3396-828,5726.955055827588,1,4,0
FL6931-679,14238.406002406171,1,8,0
FL3421-941,5453.95536514856,1,5,2
FL9421-140,17932.34182397092,1,2,0
FL4091-821,12755.633974999047,1,5,0
FL1530-450,15782.895265122168,1,4,0
FL3422-766,18978.30636166199,0,3,0
FL6814-951,9053.4577960115,0,6,1
FL3630-312,11786.511128707647,0,8,0
FL8453-934,12617.688254875415,0,5,0
FL6152-620,14023.6416155963,1,3,0
FL4232-229,17599.484000309036,0,2,0
FL2547-711,15843.952863142056,0,5,0
FL9270-707,17589.30184344607,0,1,0
FL4654-234,10707.36498549199,1,2,0
FL3032-472,13262.628619185421,1,6,2
FL7521-843,6263.239935233872,1,4,0
FL6467-607,11255.439486286108,1,4,0
FL2751-506,7830.001096013168,1,3,0
FL9473-984,13903.931634948121,1,8,0
FL5234-973,14516.065924412467,1,5,0
FL1869-246,6433.87896274328,1,2,0
FL9071-436,9971.33359299659,0,2,1
FL1590-180,7415.001683075912,1,2,1
FL6279-962,10538.294516341519,1,5,0
FL8675-894,15143.002351987883,0,6,0
FL8748-839,15013.03114973653,0,2,0
FL5688-166,10579.182541748673,0,4,0
FL5064-944,18001.79272258342,0,5,0
FL6839-243,7718.502227620898,0,1,0
FL5677-235,8241.46537836084,1,1,0
FL8185-175,19930.984305393045,0,1,0
